InvestorID,InvestorName,source_methods,source_count,token_company_count,deal_count,lead_deal_count,fund_count,token_company_ids,token_company_names,deal_ids,fund_ids,matched_keywords,matched_columns,context
118922-41,KDDI Asia Pacific,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,6,3,3,0,1,340917-22|458110-27|490205-89,Digital Entertainment Asset|OMG Foundation|PERL.eco,126081-73T|206533-09T|233241-04T,16296-13F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: Digital Entertainment Asset; status=Active; holding=Minority; since=08/04/2023 | DealInvestorRelation: Digital Entertainment Asset; deal=233241-04T; date=08/04/2023; type=Later Stage VC; lead=No; fund=KDDI Open Innovation Fund III | InvestorInvestmentRelation: Digital Entertainment Asset; deal=233241-04T; date=08/04/2023; type=Later Stage VC; co_investors= | FundInvestmentRelation: OMG Foundation; fund=KDDI Open Innovation Fund III; deal=126081-73T; date=10/18/2018; status=Former Investment | FundInvestmentRelation: PERL.eco; fund=KDDI Open Innovation Fund III; deal=206533-09T; date=06/17/2018; status=Active Investment | FundInvestmentRelation: Digital Entertainment Asset; fund=KDDI Open Innovation Fund III; deal=233241-04T; date=08/04/2023; status=Active Investment
343711-90,Ke Yin Capital,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,236791-90,CoinMeet,127952-29T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: CoinMeet; status=Active; holding=Minority; since=03/23/2018 | DealInvestorRelation: CoinMeet; deal=127952-29T; date=03/23/2018; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: CoinMeet; deal=127952-29T; date=03/23/2018; type=Seed Round; co_investors=3
101617-84,Keadyn,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,688452-22,Tradetomato,274684-42T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Tradetomato; status=Active; holding=Minority; since=10/01/2024 | DealInvestorRelation: Tradetomato; deal=274684-42T; date=10/01/2024; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Tradetomato; deal=274684-42T; date=10/01/2024; type=Later Stage VC; co_investors=
234169-21,Kearny Jackson,company_investor_relation|deal_investor_relation|investor_investment_relation,9,3,3,0,0,340926-13|496135-81|500693-86,Polygon Labs|Fitmint|Irys,193498-84T|197135-11T|246388-96T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Polygon Labs; status=Active; holding=Minority; since=07/01/2023 | CompanyInvestorRelation: Fitmint; status=Active; holding=Minority; since=06/29/2022 | CompanyInvestorRelation: Irys; status=Active; holding=Minority; since=05/04/2022 | DealInvestorRelation: Fitmint; deal=197135-11T; date=06/29/2022; type=Seed Round; lead=No; fund= | DealInvestorRelation: Irys; deal=193498-84T; date=05/04/2022; type=Seed Round; lead=No; fund= | DealInvestorRelation: Polygon Labs; deal=246388-96T; date=07/01/2023; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Fitmint; deal=197135-11T; date=06/29/2022; type=Seed Round; co_investors=5 | InvestorInvestmentRelation: Irys; deal=193498-84T; date=05/04/2022; type=Seed Round; co_investors=6 | InvestorInvestmentRelation: Polygon Labs; deal=246388-96T; date=07/01/2023; type=Later Stage VC; co_investors=26
494930-17,Keegan Selby,company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,494913-97|517869-37,Puffer Finance|Universe XYZ,192020-14T|233387-56T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Puffer Finance; status=Active; holding=Minority; since=08/08/2023 | CompanyInvestorRelation: Universe XYZ; status=Former; holding=Minority; since=05/14/2021 | DealInvestorRelation: Universe XYZ; deal=192020-14T; date=05/14/2021; type=Seed Round; lead=No; fund= | DealInvestorRelation: Puffer Finance; deal=233387-56T; date=08/08/2023; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Puffer Finance; deal=233387-56T; date=08/08/2023; type=Seed Round; co_investors=37 | InvestorInvestmentRelation: Universe XYZ; deal=192020-14T; date=05/14/2021; type=Seed Round; co_investors=46
225665-47,Keep Network,company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,117450-19|592538-23,BOB (Other Financial Services)|NuCypher,190991-71T|266454-46T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: BOB (Other Financial Services); status=Active; holding=Minority; since=08/07/2025 | CompanyInvestorRelation: NuCypher; status=Acquirer; holding=Majority; since= | DealInvestorRelation: NuCypher; deal=190991-71T; date=03/26/2022; type=Merger/Acquisition; lead=No; fund= | DealInvestorRelation: BOB (Other Financial Services); deal=266454-46T; date=08/07/2025; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: BOB (Other Financial Services); deal=266454-46T; date=08/07/2025; type=Later Stage VC; co_investors=31 | InvestorInvestmentRelation: NuCypher; deal=190991-71T; date=03/26/2022; type=Merger/Acquisition; co_investors=
503384-32,Kef Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,470821-78|770174-74,DEIP|Mind AI,201392-83T|289898-02T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: DEIP; status=Former; holding=Minority; since=08/01/2022 | CompanyInvestorRelation: Mind AI; status=Active; holding=Minority; since= | DealInvestorRelation: Mind AI; deal=289898-02T; date=; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: DEIP; deal=201392-83T; date=08/01/2022; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: DEIP; deal=201392-83T; date=08/01/2022; type=Early Stage VC; co_investors=4 | InvestorInvestmentRelation: Mind AI; deal=289898-02T; date=; type=Early Stage VC; co_investors=15
600754-87,Keihanna Global Acceleration Program,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,594396-73,Algobot,300065-86T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Algobot; status=Active; holding=; since=01/01/2022 | DealInvestorRelation: Algobot; deal=300065-86T; date=01/01/2022; type=Accelerator/Incubator; lead=No; fund= | InvestorInvestmentRelation: Algobot; deal=300065-86T; date=01/01/2022; type=Accelerator/Incubator; co_investors=
40380-31,Keiretsu Forum,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,17,4,5,0,1,433922-50|531381-52|56502-19|571528-36,Kabila (Financial Software)|Finceptor|Ripple|Social Lending,128535-40T|135173-71T|179426-80T|228914-65T|250925-95T,15526-99F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: Kabila (Financial Software); status=Active; holding=Minority; since=10/01/2023 | CompanyInvestorRelation: Finceptor; status=Active; holding=Minority; since=10/01/2023 | CompanyInvestorRelation: Ripple; status=Former; holding=Minority; since=10/01/2020 | CompanyInvestorRelation: Social Lending; status=Active; holding=Minority; since=07/05/2018 | DealInvestorRelation: Social Lending; deal=179426-80T; date=06/01/2021; type=Early Stage VC; lead=No; fund=Keiretsu Forum India Seed Fund | DealInvestorRelation: Social Lending; deal=135173-71T; date=07/05/2018; type=Early Stage VC; lead=No; fund=Keiretsu Forum India Seed Fund | DealInvestorRelation: Ripple; deal=128535-40T; date=10/01/2020; type=Later Stage VC; lead=No; fund=Keiretsu Forum India Seed Fund | DealInvestorRelation: Kabila (Financial Software); deal=250925-95T; date=10/01/2023; type=Seed Round; lead=No; fund= | DealInvestorRelation: Finceptor; deal=228914-65T; date=10/01/2023; type=Early Stage VC; lead=No;
166400-92,Keisuke Honda,company_investor_relation|deal_investor_relation|investor_investment_relation,14,4,5,0,0,222320-44|230376-34|482628-79|491154-49,Celo Foundation|Quantstamp|Blockstars|Genopets,108090-01T|167703-49T|181885-69T|187765-66T|187766-83T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Celo Foundation; status=Active; holding=Minority; since=06/22/2018 | CompanyInvestorRelation: Quantstamp; status=Active; holding=Minority; since=03/06/2019 | CompanyInvestorRelation: Blockstars; status=Former; holding=Minority; since=02/01/2022 | CompanyInvestorRelation: Genopets; status=Active; holding=Minority; since=10/18/2021 | DealInvestorRelation: Blockstars; deal=187766-83T; date=; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Blockstars; deal=187765-66T; date=02/01/2022; type=Seed Round; lead=No; fund= | DealInvestorRelation: Genopets; deal=181885-69T; date=10/18/2021; type=Seed Round; lead=No; fund= | DealInvestorRelation: Quantstamp; deal=167703-49T; date=03/06/2019; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Celo Foundation; deal=108090-01T; date=06/22/2018; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Genopets; deal=181885-69T; date=10/18/2021; type=Seed Round; co_investors=39 | InvestorInvestmentR
114634-63,Keith Nilsson,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,113767-21,ShoCard,53735-32T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: ShoCard; status=Former; holding=Minority; since=07/17/2015 | DealInvestorRelation: ShoCard; deal=53735-32T; date=07/17/2015; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: ShoCard; deal=53735-32T; date=07/17/2015; type=Seed Round; co_investors=6
544796-20,Keith Nunziata,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,493828-21,Shrapnel,304373-80T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Shrapnel; status=Active; holding=Minority; since=08/13/2025 | DealInvestorRelation: Shrapnel; deal=304373-80T; date=08/13/2025; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Shrapnel; deal=304373-80T; date=08/13/2025; type=Later Stage VC (Series A2); co_investors=32
494706-25,Keith Rumjahn,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,494649-73,LikeCoin,191692-72T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: LikeCoin; status=Active; holding=Minority; since= | DealInvestorRelation: LikeCoin; deal=191692-72T; date=; type=Angel (individual); lead=No; fund= | InvestorInvestmentRelation: LikeCoin; deal=191692-72T; date=; type=Angel (individual); co_investors=6
436027-87,Keith Venture Capital,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,517378-51,Euler Tools,212215-87T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Euler Tools; status=Former; holding=Minority; since=01/01/2022 | DealInvestorRelation: Euler Tools; deal=212215-87T; date=01/01/2022; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Euler Tools; deal=212215-87T; date=01/01/2022; type=Early Stage VC; co_investors=2
120200-86,Kejora Capital,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,4,1,1,0,1,343056-88,SignKeys,126686-98T,15877-90F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: SignKeys; status=Active; holding=Minority; since=07/16/2018 | DealInvestorRelation: SignKeys; deal=126686-98T; date=07/16/2018; type=Early Stage VC; lead=No; fund=Kejora Star Capital II | InvestorInvestmentRelation: SignKeys; deal=126686-98T; date=07/16/2018; type=Early Stage VC; co_investors= | FundInvestmentRelation: SignKeys; fund=Kejora Star Capital II; deal=126686-98T; date=07/16/2018; status=Active Investment
520596-82,KEKKAI,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,537359-23,NexGami,242340-85T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: NexGami; status=Active; holding=Minority; since=03/01/2024 | DealInvestorRelation: NexGami; deal=242340-85T; date=03/01/2024; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: NexGami; deal=242340-85T; date=03/01/2024; type=Seed Round; co_investors=12
