InvestorID,InvestorName,source_methods,source_count,token_company_count,deal_count,lead_deal_count,fund_count,token_company_ids,token_company_names,deal_ids,fund_ids,matched_keywords,matched_columns,context
464324-32,Garrett MacDonald,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,434277-28,Molecule,196016-50T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Molecule; status=Active; holding=Minority; since=06/22/2022 | DealInvestorRelation: Molecule; deal=196016-50T; date=06/22/2022; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Molecule; deal=196016-50T; date=06/22/2022; type=Seed Round; co_investors=59
432563-59,Garrett Temple,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,226905-76,Dapper Labs,123310-09T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Dapper Labs; status=Active; holding=Minority; since= | DealInvestorRelation: Dapper Labs; deal=123310-09T; date=08/06/2020; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Dapper Labs; deal=123310-09T; date=08/06/2020; type=Early Stage VC; co_investors=44
496736-83,Garrette Furo,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,496717-39,Saga,194415-13T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Saga; status=Active; holding=Minority; since=05/19/2022 | DealInvestorRelation: Saga; deal=194415-13T; date=05/19/2022; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Saga; deal=194415-13T; date=05/19/2022; type=Seed Round; co_investors=23
608022-55,Garrison Yang,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,606748-33,Compute labs,264597-22T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Compute labs; status=Active; holding=Minority; since=06/07/2024 | DealInvestorRelation: Compute labs; deal=264597-22T; date=06/07/2024; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Compute labs; deal=264597-22T; date=06/07/2024; type=Early Stage VC; co_investors=31
105890-77,Garry Tan,company_investor_relation|deal_investor_relation|investor_investment_relation,4,2,1,0,0,224012-89|55815-22,Coinbase Global|Origin Protocol,111586-24T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Coinbase Global; status=Former; holding=Minority; since= | CompanyInvestorRelation: Origin Protocol; status=Active; holding=Minority; since=07/31/2018 | DealInvestorRelation: Origin Protocol; deal=111586-24T; date=07/31/2018; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Origin Protocol; deal=111586-24T; date=07/31/2018; type=Early Stage VC (Series A); co_investors=54
435717-64,Gary Gigot,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,432635-86,Custodia,137410-57T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Custodia; status=Active; holding=Minority; since=05/19/2020 | DealInvestorRelation: Custodia; deal=137410-57T; date=05/19/2020; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Custodia; deal=137410-57T; date=05/19/2020; type=Early Stage VC; co_investors=8
106060-33,Gary Vaynerchuk,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,17,5,5,0,1,230704-12|234633-25|469946-26|494739-01|510199-66,Holograph|Mythical Games|Immutable|Blackbird Labs|Unite.io,174092-23T|180045-64T|191786-59T|192947-05T|205579-00T,18956-35F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: Holograph; status=Former; holding=Minority; since=03/25/2022 | CompanyInvestorRelation: Mythical Games; status=Active; holding=Minority; since=06/09/2021 | CompanyInvestorRelation: Immutable; status=Active; holding=Minority; since=09/08/2021 | CompanyInvestorRelation: Blackbird Labs; status=Active; holding=Minority; since=08/01/2022 | CompanyInvestorRelation: Unite.io; status=Active; holding=Minority; since=06/11/2024 | DealInvestorRelation: Holograph; deal=192947-05T; date=03/25/2022; type=Seed Round; lead=No; fund= | DealInvestorRelation: Unite.io; deal=191786-59T; date=06/11/2024; type=Seed Round; lead=No; fund= | DealInvestorRelation: Immutable; deal=180045-64T; date=09/08/2021; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Mythical Games; deal=174092-23T; date=06/09/2021; type=Early Stage VC; lead=No; fund=VaynerFund | DealInvestorRelation: Blackbird Labs; deal=205579-00T; date=08/01/2022; type=Seed Round; lead=No; fund=VaynerFund | InvestorI
436159-63,Gate Capital Group,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,467255-71,Apricot Finance,178958-98T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Apricot Finance; status=Active; holding=Minority; since=08/25/2021 | DealInvestorRelation: Apricot Finance; deal=178958-98T; date=08/25/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Apricot Finance; deal=178958-98T; date=08/25/2021; type=Early Stage VC; co_investors=25
437685-49,Gate Technology,company_investor_relation|deal_investor_relation|investor_investment_relation,180,58,61,0,0,1158521-23|154434-34|265199-95|268576-03|431725-24|452843-11|462051-91|462244-06|463982-32|465445-72|465680-26|465736-51|466062-22|466192-99|467100-55|467192-17|467586-19|467586-28|467713-90|469333-54|469389-97|469600-75|470068-21|470069-56|470988-73|471093-94|471791-80|472290-22|481543-48|482111-74|483725-53|483762-34|484247-89|484388-47|484444-99|484517-62|489258-82|489561-04|489776-95|490105-72|490343-68|491559-76|494177-32|494256-97|494876-44|496108-00|496573-30|496717-66|510104-08|521062-39|523126-27|541398-88|552909-97|571836-52|596703-88|606252-34|608714-29|749361-97,Portal to Bitcoin|Doubler Pro|Cyber|DeFi Land|Subsocial|Ares Protocol|Sukhavati|Idavoll|StarryNift|Coin98|TrustBase|XCarnival|Lithium Finance|Hashtagger|Only1|Verida|Fireverse|MonoX Protocol|Ispolink|PERI Finance|Sienna Network|Black Hole|Omnity Network|Metis|ETHA Labs|ISME|Cere|Autonomys|Swash|Script Network|JoyStream|Splinterlands|Privasea|Ferris Labs|B137|INS3.FINANCE|Grindery|Rivalz Network|Standard Money|GoPlus Security|Phantom (Financial Software)|Arrow Markets|Aspecta|Cropper Finance|Analog (Financial Software)|Rmrk|Jambo|DcentraLab|Neptune Mutual|Cherry (Financial Services)|Knight War|Aspo World|Handl (Other Financial Services)|Mean|Symbiosis|Green Beli|The Mera|Juggernaut,164078-38T|171310-06T|171464-41T|171504-37T|171890-92T|172024-03T|172479-25T|173529-37T|173830-42T|174105-91T|174161-71T|174570-04T|175582-99T|175901-41T|176875-48T|177556-42T|177734-80T|177832-99T|179001-64T|179603-47T|180470-17T|180762-04T|181138-60T|183370-87T|184235-59T|184373-65T|184393-09T|184458-88T|184538-08T|184546-27T|185527-81T|185833-27T|186092-74T|186632-29T|188750-26T|190890-73T|191567-08T|193755-16T|194367-61T|201700-99T|201750-94T|205398-73T|210250-18T|215119-54T|217231-84T|219277-99T|224379-82T|226103-59T|235063-27T|244535-59T|246928-15T|248535-28T|249825-07T|251364-97T|253518-76T|258244-48T|263952-82T|267056-02T|283109-41T|285202-00T|311769-91T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Portal to Bitcoin; status=Active; holding=Minority; since=09/21/2021 | CompanyInvestorRelation: Doubler Pro; status=Active; holding=Minority; since=01/30/2024 | CompanyInvestorRelation: Cyber; status=Active; holding=Minority; since=10/26/2023 | CompanyInvestorRelation: DeFi Land; status=Active; holding=Minority; since=09/07/2021 | CompanyInvestorRelation: Subsocial; status=Active; holding=Minority; since= | CompanyInvestorRelation: Ares Protocol; status=Active; holding=Majority; since=02/01/2021 | CompanyInvestorRelation: Sukhavati; status=Former; holding=Minority; since=05/31/2021 | CompanyInvestorRelation: Idavoll; status=Active; holding=Minority; since=01/01/2021 | CompanyInvestorRelation: StarryNift; status=Active; holding=Minority; since=07/06/2021 | CompanyInvestorRelation: Coin98; status=Active; holding=Minority; since=07/20/2021 | CompanyInvestorRelation: TrustBase; status=Former; holding=Minority; since=04/20/2021 | CompanyInvestorRelation: XCarnival;
496014-58,Gate Ventures (Gate.io),company_investor_relation|deal_investor_relation|investor_investment_relation,96,32,32,0,0,265199-95|438004-81|454724-83|470505-07|481532-50|493248-52|496124-56|496730-17|497289-07|498138-85|500904-19|501111-91|503838-19|506762-47|507396-07|522816-67|529645-15|530298-01|530483-86|537038-65|539993-89|542762-38|551708-11|559664-74|589095-19|589234-60|593003-89|600403-69|608680-99|756076-69|83299-24|865543-69,Fuel Labs|Gata Teachnology|Pyth Network|Fluent Labs|ssv.network|Mode (Financial Software)|bitsCrunch|Autonomys|Reddio|Union (Business/Productivity Software)|Fhenix|1inch|Movement Labs (Financial Software)|OpenEden|zkPass|Lumoz Org|Hemi Labs|Hyperlane|Sei (Financial Software)|Trala Lab|Fog Works|Oasys|AltLayer|Bitlayer|Orderly (Financial Software)|Space and Time|Pine Protocol|Particle Network|Kroma Network|Avail (Software Development Applications)|Scroll|Stable Foundation,178161-85T|179606-53T|184358-62T|189383-41T|194498-74T|195812-47T|202111-84T|210520-18T|211206-97T|217736-74T|220046-95T|249067-99T|249294-79T|252332-29T|252786-43T|256042-99T|256488-94T|257130-55T|257818-96T|260779-87T|261130-33T|265151-08T|265466-44T|266728-69T|266922-64T|267003-64T|273851-29T|278946-28T|282030-94T|286888-15T|303027-31T|314847-55T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Fuel Labs; status=Active; holding=Minority; since=06/01/2025 | CompanyInvestorRelation: Gata Teachnology; status=Active; holding=Minority; since=03/01/2025 | CompanyInvestorRelation: Pyth Network; status=Active; holding=Minority; since=07/19/2021 | CompanyInvestorRelation: Fluent Labs; status=Active; holding=Minority; since=02/19/2025 | CompanyInvestorRelation: ssv.network; status=Active; holding=Minority; since=01/01/2022 | CompanyInvestorRelation: Mode (Financial Software); status=Active; holding=Minority; since=04/19/2024 | CompanyInvestorRelation: bitsCrunch; status=Active; holding=Minority; since=07/15/2021 | CompanyInvestorRelation: Autonomys; status=Active; holding=Minority; since=03/01/2022 | CompanyInvestorRelation: Reddio; status=Active; holding=Minority; since=01/01/2024 | CompanyInvestorRelation: Union (Business/Productivity Software); status=Active; holding=Minority; since=12/02/2024 | CompanyInvestorRelation: Fhenix; status=Active; holding=Minorit
465643-63,Gate.io Labs,company_investor_relation|deal_investor_relation|investor_investment_relation,113,37,38,0,0,226598-05|434282-14|438163-39|459505-81|462708-19|464159-44|465442-66|465443-38|465512-59|465951-70|466741-72|468891-37|469981-45|472260-07|483722-74|483975-19|484142-05|484651-45|484710-67|489258-82|489529-72|490098-79|490746-70|490961-62|492640-12|496573-30|498194-56|502642-54|529644-79|540697-60|552696-31|650355-31|665011-54|719823-34|720131-59|85687-03|893741-41,Balance (Entertainment Software)|IXS (Financial Software)|Vee Finance|Integritee|Skyrim Finance|LiveArt|Parastate|Grand Lux Industries|Standard (Financial Software)|Handle.fi|Everclear|Knit Finance|Cork|Bandot|Navi (Financial Services)|Glacier Network|Boson Protocol|Allo (Financial Software)|DuckChain|DappOS|Flare Ecosystems|CodexField|Partisia|League of Ancients|Exorde Labs|Phantom (Financial Software)|Dmail Network|Bullieverse|LogX (Financial Services)|Zamio|Kudo Money|Knight War|Froyo Games|99Starz|Hero Arena|InvArch|Port Finance,167000-77T|168667-03T|170090-20T|171311-86T|171320-23T|171349-93T|172249-03T|173961-19T|174796-57T|176378-50T|179957-08T|180854-02T|183219-13T|184171-60T|184354-57T|184456-99T|184767-58T|185527-81T|185767-93T|188669-62T|193187-44T|194374-99T|195910-39T|200812-87T|232333-93T|232738-30T|241582-87T|245757-43T|249985-27T|258646-51T|267315-67T|272204-29T|272908-00T|279438-04T|280463-77T|299984-23T|315745-66T|319523-77T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Balance (Entertainment Software); status=Active; holding=Minority; since=09/01/2024 | CompanyInvestorRelation: IXS (Financial Software); status=Active; holding=Minority; since=08/01/2021 | CompanyInvestorRelation: Vee Finance; status=Former; holding=Minority; since=09/13/2021 | CompanyInvestorRelation: Integritee; status=Active; holding=Minority; since=06/17/2021 | CompanyInvestorRelation: Skyrim Finance; status=Former; holding=Minority; since=05/21/2021 | CompanyInvestorRelation: LiveArt; status=Active; holding=Minority; since=05/15/2023 | CompanyInvestorRelation: Parastate; status=Active; holding=Minority; since=04/09/2021 | CompanyInvestorRelation: Grand Lux Industries; status=Active; holding=Minority; since=05/04/2021 | CompanyInvestorRelation: Standard (Financial Software); status=Active; holding=Minority; since=04/01/2021 | CompanyInvestorRelation: Handle.fi; status=Active; holding=Minority; since=03/30/2021 | CompanyInvestorRelation: Everclear; status=Ac
